"Any","Codi_Districte_baixa","Nom_Districte_baixa","Codi_Barri_baixa","Nom_Barri_baixa","Codi_Districte_alta","Nom_Districte_alta","Codi_Barri_alta","Nom_Barri_alta","Nombre"
2011,8,"Nou Barris",48,"la Guineueta",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,8,"Nou Barris",49,"Canyelles",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,8,"Nou Barris",50,"les Roquetes",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,8,"Nou Barris",51,"Verdun",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2011,8,"Nou Barris",52,"la Prosperitat",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,8,"Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,8,"Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,8,"Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2011,8,"Nou Barris",56,"Vallbona",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,9,"Sant Andreu",57,"la Trinitat Vella",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2011,9,"Sant Andreu",58,"Baró de Viver",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,9,"Sant Andreu",59,"el Bon Pastor",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",4
2011,9,"Sant Andreu",60,"Sant Andreu",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2011,9,"Sant Andreu",61,"la Sagrera",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",4
2011,9,"Sant Andreu",62,"el Congrés i els Indians",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,9,"Sant Andreu",63,"Navas",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2011,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",4
2011,10,"Sant Martí",65,"el Clot",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",9
2011,10,"Sant Martí",68,"el Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",4
2011,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",4
2011,10,"Sant Martí",70,"el Besòs i el Maresme",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2011,10,"Sant Martí",71,"Provençals del Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,10,"Sant Martí",72,"Sant Martí de Provençals",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,10,"Sant Martí",73,"la Verneda i la Pau",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2011,99,"No consta",99,"No consta",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2011,1,"Ciutat Vella",1,"el Raval",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",11
2011,1,"Ciutat Vella",2,"el Barri Gòtic",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",9
2011,1,"Ciutat Vella",3,"la Barceloneta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2011,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",13
2011,2,"Eixample",5,"el Fort Pienc",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",8
2011,2,"Eixample",6,"la Sagrada Família",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",26
2011,2,"Eixample",7,"la Dreta de l'Eixample",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",58
2011,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",49
2011,2,"Eixample",9,"la Nova Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",41
2011,2,"Eixample",10,"Sant Antoni",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",15
2011,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",6
2011,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,3,"Sants-Montjuïc",13,"la Marina de Port",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",7
2011,3,"Sants-Montjuïc",14,"la Font de la Guatlla",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",4
2011,3,"Sants-Montjuïc",15,"Hostafrancs",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",4
2011,3,"Sants-Montjuïc",16,"la Bordeta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",4
2011,3,"Sants-Montjuïc",17,"Sants - Badal",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2011,3,"Sants-Montjuïc",18,"Sants",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",14
2011,4,"Les Corts",19,"les Corts",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",38
2011,4,"Les Corts",20,"la Maternitat i Sant Ramon",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",10
2011,4,"Les Corts",21,"Pedralbes",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",33
2011,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",15
2011,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",53
2011,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",86
2011,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",333
2011,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",194
2011,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",150
2011,6,"Gràcia",28,"Vallcarca i els Penitents",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",33
2011,6,"Gràcia",29,"el Coll",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2011,6,"Gràcia",30,"la Salut",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",17
2011,6,"Gràcia",31,"la Vila de Gràcia",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",58
2011,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",25
2011,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2011,7,"Horta-Guinardó",34,"Can Baró",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",7
2011,7,"Horta-Guinardó",35,"el Guinardó",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",11
2011,7,"Horta-Guinardó",36,"la Font d'en Fargues",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5
2011,7,"Horta-Guinardó",37,"el Carmel",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2011,7,"Horta-Guinardó",38,"la Teixonera",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5
2011,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,7,"Horta-Guinardó",40,"Montbau",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2011,7,"Horta-Guinardó",41,"la Vall d'Hebron",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5
2011,7,"Horta-Guinardó",42,"la Clota",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,7,"Horta-Guinardó",43,"Horta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",10
2011,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",7
2011,8,"Nou Barris",45,"Porta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2011,8,"Nou Barris",46,"el Turó de la Peira",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,8,"Nou Barris",47,"Can Peguera",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,8,"Nou Barris",48,"la Guineueta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2011,8,"Nou Barris",49,"Canyelles",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,8,"Nou Barris",50,"les Roquetes",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2011,8,"Nou Barris",51,"Verdun",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2011,8,"Nou Barris",52,"la Prosperitat",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2011,8,"Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,8,"Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,8,"Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,8,"Nou Barris",56,"Vallbona",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,9,"Sant Andreu",57,"la Trinitat Vella",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2011,9,"Sant Andreu",58,"Baró de Viver",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,9,"Sant Andreu",59,"el Bon Pastor",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2011,9,"Sant Andreu",60,"Sant Andreu",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",8
2011,9,"Sant Andreu",61,"la Sagrera",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2011,9,"Sant Andreu",62,"el Congrés i els Indians",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,9,"Sant Andreu",63,"Navas",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2011,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",14
2011,10,"Sant Martí",65,"el Clot",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5
2011,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",4
2011,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2011,10,"Sant Martí",68,"el Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",4
2011,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2011,10,"Sant Martí",70,"el Besòs i el Maresme",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2011,10,"Sant Martí",71,"Provençals del Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",6
2011,10,"Sant Martí",72,"Sant Martí de Provençals",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2011,10,"Sant Martí",73,"la Verneda i la Pau",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2011,99,"No consta",99,"No consta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2011,1,"Ciutat Vella",1,"el Raval",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",42
2011,1,"Ciutat Vella",2,"el Barri Gòtic",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",18
2011,1,"Ciutat Vella",3,"la Barceloneta",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",6
2011,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",29
2011,2,"Eixample",5,"el Fort Pienc",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",19
2011,2,"Eixample",6,"la Sagrada Família",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",39
2011,2,"Eixample",7,"la Dreta de l'Eixample",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",105
2011,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",108
2011,2,"Eixample",9,"la Nova Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",82
2011,2,"Eixample",10,"Sant Antoni",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",29
2011,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",20
2011,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,3,"Sants-Montjuïc",13,"la Marina de Port",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5
2011,3,"Sants-Montjuïc",14,"la Font de la Guatlla",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",3
2011,3,"Sants-Montjuïc",15,"Hostafrancs",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",6
2011,3,"Sants-Montjuïc",16,"la Bordeta",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",7
2011,3,"Sants-Montjuïc",17,"Sants - Badal",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",11
2011,3,"Sants-Montjuïc",18,"Sants",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",30
2011,4,"Les Corts",19,"les Corts",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",82
2011,4,"Les Corts",20,"la Maternitat i Sant Ramon",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28
2011,4,"Les Corts",21,"Pedralbes",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",36
2011,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",13
2011,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",95
2011,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",107
2011,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",155
2011,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",753
2011,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",161
2011,6,"Gràcia",28,"Vallcarca i els Penitents",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",35
2011,6,"Gràcia",29,"el Coll",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5
2011,6,"Gràcia",30,"la Salut",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",13
2011,6,"Gràcia",31,"la Vila de Gràcia",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",107
2011,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",33
2011,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",29
2011,7,"Horta-Guinardó",34,"Can Baró",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",3
2011,7,"Horta-Guinardó",35,"el Guinardó",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",18
2011,7,"Horta-Guinardó",36,"la Font d'en Fargues",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",2
2011,7,"Horta-Guinardó",37,"el Carmel",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",10
2011,7,"Horta-Guinardó",38,"la Teixonera",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1
2011,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",6
2011,7,"Horta-Guinardó",40,"Montbau",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5
2011,7,"Horta-Guinardó",41,"la Vall d'Hebron",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1
2011,7,"Horta-Guinardó",42,"la Clota",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,7,"Horta-Guinardó",43,"Horta",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",8
2011,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",10
2011,8,"Nou Barris",45,"Porta",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",15
2011,8,"Nou Barris",46,"el Turó de la Peira",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",9
2011,8,"Nou Barris",47,"Can Peguera",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,8,"Nou Barris",48,"la Guineueta",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1
2011,8,"Nou Barris",49,"Canyelles",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,8,"Nou Barris",50,"les Roquetes",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1
2011,8,"Nou Barris",51,"Verdun",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",3
2011,8,"Nou Barris",52,"la Prosperitat",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,8,"Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1
2011,8,"Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,8,"Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,8,"Nou Barris",56,"Vallbona",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,9,"Sant Andreu",57,"la Trinitat Vella",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",3
2011,9,"Sant Andreu",58,"Baró de Viver",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,9,"Sant Andreu",59,"el Bon Pastor",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1
2011,9,"Sant Andreu",60,"Sant Andreu",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",14
2011,9,"Sant Andreu",61,"la Sagrera",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",6
2011,9,"Sant Andreu",62,"el Congrés i els Indians",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",3
2011,9,"Sant Andreu",63,"Navas",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",9
2011,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",13
2011,10,"Sant Martí",65,"el Clot",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",8
2011,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",16
2011,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",16
2011,10,"Sant Martí",68,"el Poblenou",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",27
2011,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",4
2011,10,"Sant Martí",70,"el Besòs i el Maresme",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",7
2011,10,"Sant Martí",71,"Provençals del Poblenou",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",8
2011,10,"Sant Martí",72,"Sant Martí de Provençals",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",7
2011,10,"Sant Martí",73,"la Verneda i la Pau",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5
2011,99,"No consta",99,"No consta",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2011,1,"Ciutat Vella",1,"el Raval",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",36
2011,1,"Ciutat Vella",2,"el Barri Gòtic",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",22
2011,1,"Ciutat Vella",3,"la Barceloneta",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",12
2011,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",21
2011,2,"Eixample",5,"el Fort Pienc",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",16
2011,2,"Eixample",6,"la Sagrada Família",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",41
2011,2,"Eixample",7,"la Dreta de l'Eixample",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",40
2011,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",62
2011,2,"Eixample",9,"la Nova Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",36
2011,2,"Eixample",10,"Sant Antoni",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",24
2011,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",30
2011,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",2
2011,3,"Sants-Montjuïc",13,"la Marina de Port",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",14
2011,3,"Sants-Montjuïc",14,"la Font de la Guatlla",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5
2011,3,"Sants-Montjuïc",15,"Hostafrancs",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",12
2011,3,"Sants-Montjuïc",16,"la Bordeta",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",4
2011,3,"Sants-Montjuïc",17,"Sants - Badal",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",13
2011,3,"Sants-Montjuïc",18,"Sants",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",16
2011,4,"Les Corts",19,"les Corts",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",38
2011,4,"Les Corts",20,"la Maternitat i Sant Ramon",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",12
2011,4,"Les Corts",21,"Pedralbes",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",18
2011,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",2
2011,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",34
2011,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",26
2011,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",116
2011,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",152
2011,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",388
2011,6,"Gràcia",28,"Vallcarca i els Penitents",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",69
2011,6,"Gràcia",29,"el Coll",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",12
2011,6,"Gràcia",30,"la Salut",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",32
2011,6,"Gràcia",31,"la Vila de Gràcia",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",158
2011,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",48
2011,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",25
2011,7,"Horta-Guinardó",34,"Can Baró",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5
2011,7,"Horta-Guinardó",35,"el Guinardó",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",15
2011,7,"Horta-Guinardó",36,"la Font d'en Fargues",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",6
2011,7,"Horta-Guinardó",37,"el Carmel",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",15
2011,7,"Horta-Guinardó",38,"la Teixonera",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",9
2011,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5
2011,7,"Horta-Guinardó",40,"Montbau",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5
2011,7,"Horta-Guinardó",41,"la Vall d'Hebron",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",0
2011,7,"Horta-Guinardó",42,"la Clota",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",0
2011,7,"Horta-Guinardó",43,"Horta",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",10
